Date,Ticker,Open,High,Low,Close,Adj Close,Volume,MarketCap,PE_Ratio,EPS,DividendYield,Sector,Industry,52W_High,52W_Low,Beta,InstitutionOwnership,FloatShares
02-09-2024 00:00,TCS,991.7,996.8,980.08,993.64,993.62,4705681,170070000000,29.8,165.52,4.13,Technology,IT Services,1014.93,941.65,1.38,76.51,372628920
03-09-2024 00:00,TCS,2123.26,2146.19,2073.96,2093.75,2094.78,1780664,96546852988,67.73,22.28,4.22,Technology,IT Services,2202.56,1978.51,0.74,46.87,118735245
04-09-2024 00:00,TCS,274.85,324.92,261.59,312.63,309.9,3646434,75268266452,64.09,101.45,2.85,Technology,IT Services,356.64,198.68,0.85,53.03,171504737
05-09-2024 00:00,TCS,1787.65,1845.27,1768.2,1825.61,1826.05,2578843,99156251112,26.22,139.72,1.91,Technology,IT Services,1956.6,1579,0.68,80.82,491962921
06-09-2024 00:00,TCS,2129.27,2174.14,2127.43,2166.33,2168.28,862557,116247000000,58.21,117.78,4.67,Technology,IT Services,2347.16,1949.46,0.79,49.04,304002708
07-09-2024 00:00,TCS,1236.43,1241.21,1185.9,1210.31,1210.46,4330061,38626453102,69.74,166.72,2.16,Technology,IT Services,1391.19,1159.96,0.81,57.43,14986679
08-09-2024 00:00,TCS,2721.1,2725.91,2688,2716.22,2721.12,2819713,180281000000,25.16,15.38,2.69,Technology,IT Services,2776.88,2579.84,1.43,21.41,301267215
09-09-2024 00:00,TCS,462.43,513.04,442.97,510.93,512.04,4246477,135163000000,36.21,138.45,2.23,Technology,IT Services,598.91,390.21,0.67,31.1,328004847
10-09-2024 00:00,TCS,355.47,388.24,326.83,382.67,381.38,682933,127021000000,41.21,107.27,2.82,Technology,IT Services,494.74,238.78,0.98,64.92,41195378
11-09-2024 00:00,TCS,2575.84,2595.77,2524.02,2528.56,2531.28,421199,20799749010,27.7,76.45,2.35,Technology,IT Services,2759.71,2347.42,1.08,70.19,388965594
12-09-2024 00:00,TCS,1784.67,1811.12,1726.87,1741.19,1737.89,1026502,121231000000,10.92,68.71,0.24,Technology,IT Services,1980.55,1616.64,1.41,60.78,16162494
13-09-2024 00:00,TCS,2440.57,2464.99,2418.91,2436.96,2435.81,3929994,25071171785,23.21,124.55,4.41,Technology,IT Services,2647.84,2345.41,1.5,30.03,161348778
14-09-2024 00:00,TCS,1578.41,1639.88,1560.96,1619.33,1617.8,1511746,16660837364,26.92,178.31,2.22,Technology,IT Services,1746.64,1511.46,1.28,51.18,42211237
15-09-2024 00:00,TCS,937.77,944.95,925.73,941.64,940.96,2529488,105935000000,36.62,99.74,2.94,Technology,IT Services,1086.86,763.67,1.47,44.86,476399205
16-09-2024 00:00,TCS,2884.95,2893.63,2874.59,2884.73,2887.55,129092,81154321275,20.27,165.12,0.7,Technology,IT Services,2924.87,2745.93,1.31,54.7,49667007
17-09-2024 00:00,TCS,2818.01,2827.3,2774.76,2778.56,2778.4,757191,118173000000,62.4,81.03,0.02,Technology,IT Services,2944.7,2675.83,1.47,80.92,383592262
18-09-2024 00:00,TCS,2461.97,2485.15,2450.22,2477.65,2480.59,2487807,18755211443,52.29,21.38,1.23,Technology,IT Services,2542.4,2398.9,1.24,74.31,167905743
19-09-2024 00:00,TCS,1025.29,1072.95,1020.41,1057.5,1058.26,983435,86765629507,15.11,13.24,3.52,Technology,IT Services,1164.98,946.9,0.67,25.88,418675500
20-09-2024 00:00,TCS,2106.78,2122.85,2072.79,2094.82,2093.24,4181534,35782556294,49.01,11.22,0.5,Technology,IT Services,2253.32,1880.42,0.96,82.32,236838490
21-09-2024 00:00,TCS,1327.31,1365.58,1321.05,1354.87,1357.97,1990576,197433000000,49.22,76.65,4.54,Technology,IT Services,1424.41,1212.23,1.18,53.02,152427874
22-09-2024 00:00,TCS,411.38,468.44,409.62,457.83,455.21,3609934,112669000000,67.37,68.11,1.08,Technology,IT Services,488.36,323.49,0.92,72.07,169627671
23-09-2024 00:00,TCS,3218.87,3243.73,3172.68,3189.25,3186.49,3559379,137800000000,10.18,143.87,1.02,Technology,IT Services,3255.67,3063.61,0.85,29.8,459997000
24-09-2024 00:00,TCS,565.18,591.19,547.32,567.51,567.56,307580,65758237856,24.88,148.82,0.91,Technology,IT Services,605.4,389.31,1.12,66.95,492809687
25-09-2024 00:00,TCS,3330.81,3340.04,3283.36,3309.52,3307.13,869032,19853044041,65.67,11.12,0.07,Technology,IT Services,3351.63,3208.74,1.44,36.54,123872578
26-09-2024 00:00,TCS,1616.42,1673.12,1599.11,1645.71,1640.8,1772992,195198000000,65.93,45,3.86,Technology,IT Services,1704.09,1555.16,0.63,50.69,213330117
27-09-2024 00:00,TCS,729.45,765.79,719.09,737.21,738.69,4842256,57965548041,53.24,55.58,4.38,Technology,IT Services,821.29,597.95,1.29,21.18,224852760
28-09-2024 00:00,TCS,1942.46,1965.72,1918.37,1955.92,1956.03,3872380,85337828850,55.95,109.97,3.07,Technology,IT Services,2017.75,1781.98,1.25,30.61,148092016
29-09-2024 00:00,TCS,3068.02,3108.44,3051.81,3097.81,3097.27,4458548,130323000000,15.49,29.76,0.94,Technology,IT Services,3305.93,2906.39,1.47,26.45,246297826
30-09-2024 00:00,TCS,2589.56,2604.73,2576.78,2579.16,2583.83,576857,5914762240,40.83,27.65,1.43,Technology,IT Services,2672.87,2399.2,1.44,36.78,83105857
01-10-2024 00:00,TCS,2842.31,2912.05,2825.33,2883.82,2884.53,1760100,162242000000,23.89,188.81,2.38,Technology,IT Services,2946.26,2744.81,1.29,27,131337579
02-10-2024 00:00,TCS,2339.86,2369.45,2312.62,2343.16,2346.79,111017,107779000000,20.87,161.04,4.77,Technology,IT Services,2483.11,2288.3,1.07,68.43,123087607
03-10-2024 00:00,TCS,2453.74,2456.82,2407.65,2419.54,2415.93,4031895,56365220227,58.62,36.95,1.24,Technology,IT Services,2629.83,2215.56,0.78,22.03,357814117
04-10-2024 00:00,TCS,2987.27,3018.64,2978.38,3006.86,3007.55,3200786,13259989073,18.1,81.91,3.66,Technology,IT Services,3157.47,2885.73,1.09,63.24,176488457
05-10-2024 00:00,TCS,948.87,994.8,944.57,978.2,981.88,2751788,33337184679,38.12,71.77,2.2,Technology,IT Services,1061.06,816.15,1.29,29.85,151956266
06-10-2024 00:00,TCS,1764.04,1779.13,1741.18,1745.72,1746.55,3655392,179112000000,66.31,158.41,1.49,Technology,IT Services,1895.84,1604.58,1.41,86.16,373099663
07-10-2024 00:00,TCS,852.11,893.65,839.13,887.83,890.01,2468787,137519000000,21.15,102.53,2.28,Technology,IT Services,1039.47,725.29,1.31,85.32,87998010
08-10-2024 00:00,TCS,3458.07,3524.44,3440.2,3498.68,3497.4,309720,50730442606,68.68,26.44,0.36,Technology,IT Services,3672.78,3391.2,0.78,35.79,451604559
09-10-2024 00:00,TCS,3309.8,3330.11,3285.07,3287.49,3283.41,2318222,14054552224,69.66,148.06,3.99,Technology,IT Services,3466.75,3131.59,1.14,63.01,440090423
10-10-2024 00:00,TCS,234.05,307.54,205.86,282.4,281.98,4090919,138432000000,43.34,79.98,1.22,Technology,IT Services,482.99,43.15,0.9,21.96,355000122
11-10-2024 00:00,TCS,2498.96,2524.72,2440.38,2463.03,2461.97,3115624,114909000000,20.21,53.32,3.63,Technology,IT Services,2700.04,2325.31,0.61,85.23,209377621
12-10-2024 00:00,TCS,3245.84,3268.29,3198.44,3216.04,3219.71,4237192,81499385367,28.97,75.72,0.34,Technology,IT Services,3388.29,3095.61,0.78,56.61,51774615
13-10-2024 00:00,TCS,713.96,727.14,657.53,682.38,679.82,2232162,73358678389,35.47,100.05,4.78,Technology,IT Services,818.81,625.88,0.7,23.03,5700148
14-10-2024 00:00,TCS,2031.01,2088.73,2028.6,2070.41,2075.08,4217386,44146040910,28.56,69.28,0.97,Technology,IT Services,2220.63,2002.65,1.36,43.97,209596122
15-10-2024 00:00,TCS,3212.66,3232.9,3198.35,3228.09,3232.67,1795625,134253000000,26.84,49.14,4.41,Technology,IT Services,3398.36,3123.83,0.83,25.38,311979154
16-10-2024 00:00,TCS,215.42,235.63,161.73,180.63,178.11,2062160,194163000000,68.33,80.3,4.05,Technology,IT Services,246.7,92.67,0.86,47.51,313314199
17-10-2024 00:00,TCS,2471.23,2476.61,2440.4,2465.26,2463.74,1834872,35967333922,19.2,4.82,4.84,Technology,IT Services,2675.09,2249.21,1.46,66.89,146855424
18-10-2024 00:00,TCS,1110.99,1143.34,1087.49,1122.52,1126.48,1751722,119826000000,54,154.73,2.39,Technology,IT Services,1188.09,928.6,0.94,52.89,274135897
19-10-2024 00:00,TCS,3242.95,3249.84,3192.99,3201.3,3205.97,4331797,85412826093,10.02,35.02,3.64,Technology,IT Services,3349.19,3057.6,0.61,46.86,122986014
20-10-2024 00:00,TCS,3401.6,3443.37,3373.37,3439.84,3439.27,3937478,89891055627,45.77,9.74,1.85,Technology,IT Services,3619.06,3265.02,0.86,28.34,360227279
21-10-2024 00:00,TCS,3310.51,3345.83,3306.78,3340.87,3339.08,4124537,51575308745,64.96,131.09,0.92,Technology,IT Services,3398.59,3264.98,0.71,37.15,370107221
22-10-2024 00:00,TCS,1712.33,1712.91,1686.08,1712.85,1713.11,2880877,165202000000,27.28,155.01,2.22,Technology,IT Services,1813.5,1490.17,0.69,27.01,272870833
23-10-2024 00:00,TCS,3030.95,3099.22,3001.82,3077.66,3079.54,2720390,97565865225,21.13,162.95,0.83,Technology,IT Services,3134.41,2920.56,0.67,76.52,247389218
24-10-2024 00:00,TCS,2971.47,2993.44,2957.94,2963.25,2960.98,3131863,109138000000,49.1,99.21,4.91,Technology,IT Services,3078.5,2927.62,1.13,29.47,461772727
25-10-2024 00:00,TCS,1184.94,1248.8,1163.28,1233.35,1235.71,1250311,61647421647,52.76,41.87,0.48,Technology,IT Services,1292.46,1059.46,0.77,61.68,187782816
26-10-2024 00:00,TCS,2918.31,2939.94,2917.1,2935.1,2930.62,1695776,37179884668,51.28,147.71,2.95,Technology,IT Services,3019.03,2741.04,0.93,43.99,322204197
27-10-2024 00:00,TCS,225.83,241.81,213.67,239.3,234.79,2168535,18096167252,29.16,140.24,3.13,Technology,IT Services,322.77,35.08,1.38,35.82,190747442
28-10-2024 00:00,TCS,2127.32,2127.89,2078.43,2093.92,2092.78,3217173,143110000000,25.13,50.01,2.69,Technology,IT Services,2326.59,2066.35,0.98,64.76,469497973
29-10-2024 00:00,TCS,882.03,925.19,864.61,920.22,918.75,4925885,40050622056,67.36,180.78,3.31,Technology,IT Services,1124.2,686.21,1.42,51.99,383010450
30-10-2024 00:00,TCS,509.93,536.66,474.6,502.68,500.84,3344811,138325000000,65.4,21.77,0.58,Technology,IT Services,568.47,413.02,1.05,48.01,371996618
31-10-2024 00:00,TCS,361.64,368.89,307.69,327.86,327.77,3133932,78684912763,37.44,196.55,2.78,Technology,IT Services,516.82,290.29,0.96,61.5,213892250
01-11-2024 00:00,TCS,2467.38,2478.01,2404.2,2418.64,2416.85,721747,83739185397,60.77,172.19,1.44,Technology,IT Services,2497.84,2233.12,1.28,54.39,271048871
02-11-2024 00:00,TCS,1255.57,1264.71,1231.28,1261.55,1258.47,2595902,94366321722,37.14,137.89,4.7,Technology,IT Services,1280.45,1057.15,0.67,41.24,335955428
03-11-2024 00:00,TCS,2564.21,2573.62,2535.69,2566.95,2565.04,2944517,74173993117,35.46,187.81,3.81,Technology,IT Services,2603.63,2412.41,0.68,59.13,463103187
04-11-2024 00:00,TCS,322.21,359.73,321.55,344.15,348.9,1381258,21023375467,19.41,144.74,4.86,Technology,IT Services,553.17,202.41,1.19,66.86,293258088
05-11-2024 00:00,TCS,1171.99,1229.25,1142.51,1211.02,1210.13,4723190,62616730191,35.58,38.9,0.19,Technology,IT Services,1418.01,978.02,1.04,21.87,149900366
06-11-2024 00:00,TCS,1934.27,1941.63,1889.63,1892.21,1891.66,4523475,133083000000,42.25,88.99,1.43,Technology,IT Services,1988.48,1730.23,1.31,52.61,427345780
07-11-2024 00:00,TCS,2788.46,2813.34,2764.03,2811.61,2812.38,3619567,133491000000,11.35,15.23,0.98,Technology,IT Services,2854.06,2584.91,1.42,24.04,185658939
08-11-2024 00:00,TCS,1183.76,1195.49,1144.09,1152.5,1157.33,4461862,57958637141,36.65,78.54,0.06,Technology,IT Services,1251.19,1029.07,0.95,33.05,450759245
09-11-2024 00:00,TCS,2228.03,2270.88,2224.06,2263.85,2261.27,1083061,92560422685,56.88,148.58,1.21,Technology,IT Services,2378.83,2030.21,1.14,59.24,412317091
10-11-2024 00:00,TCS,3112.32,3150.82,3099.12,3144.23,3146.04,396412,39495998374,50.8,77.9,3.39,Technology,IT Services,3269.06,2899.85,1.05,80.63,1830295
11-11-2024 00:00,TCS,2193.93,2226.81,2174.61,2198.01,2200.17,2671703,42864044224,48.11,66.73,1.16,Technology,IT Services,2278.91,2142.47,1.48,81.8,60291063
12-11-2024 00:00,TCS,892.06,931.57,880.63,913.08,914.15,2485632,5586370593,64.57,119.48,2.55,Technology,IT Services,1085.33,709.22,1.35,24.9,31772071
13-11-2024 00:00,TCS,182.96,199.67,162.76,164.4,160.29,2987225,179453000000,11.08,174.57,4.44,Technology,IT Services,268.49,57.79,1.42,49.34,148003731
14-11-2024 00:00,TCS,3058.34,3070.81,3037.48,3055.46,3057.23,3332860,42930626350,43.42,10.47,3.47,Technology,IT Services,3256.01,2953.84,0.83,60.81,85195612
15-11-2024 00:00,TCS,172.32,217.35,145.25,204.48,200.12,2795563,46279241510,57.24,77.71,1.97,Technology,IT Services,352.13,18.77,1.3,30.29,121752368
16-11-2024 00:00,TCS,3073.99,3090.22,3058.42,3069.92,3070.88,1598118,56640685096,42.48,32.49,1.86,Technology,IT Services,3183.13,3037.79,0.84,73.58,34052417
17-11-2024 00:00,TCS,1898.39,1919.28,1877.68,1884.17,1886.57,1900831,26354206267,29.43,139.38,2.28,Technology,IT Services,2079.36,1771.45,0.79,72.1,200745779
18-11-2024 00:00,TCS,3292.83,3313.89,3278.97,3292.25,3289.36,1694362,128213000000,18.18,22.04,0.89,Technology,IT Services,3479.29,3103.5,1.45,83.23,480208367
19-11-2024 00:00,TCS,2815.86,2853.83,2814.41,2848.68,2852.1,3840214,15953447682,63.25,133.3,3.17,Technology,IT Services,2919.02,2763.85,0.62,20.59,241862889
20-11-2024 00:00,TCS,3492.98,3507.98,3451.89,3476.5,3471.8,2168710,27706282839,38.25,57.95,1.82,Technology,IT Services,3582.53,3360.88,1.47,35.17,486762433
21-11-2024 00:00,TCS,1292.42,1304.78,1235.01,1259.8,1263.24,3746313,129307000000,62.69,40.58,4.26,Technology,IT Services,1492.61,1046.51,0.73,77.9,261320266
22-11-2024 00:00,TCS,2708.44,2755.76,2690.8,2729.64,2729.24,1107705,68592463476,45.15,187.33,3.78,Technology,IT Services,2797.06,2599.37,1.34,66.94,115369769
23-11-2024 00:00,TCS,1466.57,1518.11,1455.98,1499.17,1496.35,2882540,141882000000,50.45,4.69,3.05,Technology,IT Services,1536.12,1377.89,0.85,82.61,352832893
24-11-2024 00:00,TCS,1731.58,1747.56,1667.65,1691.64,1687.98,416790,111928000000,58.26,88.12,1.82,Technology,IT Services,1843.83,1573.95,0.92,24,305047229
25-11-2024 00:00,TCS,2233.52,2236.98,2190.87,2207.51,2212.04,2016195,51948213439,49.55,5.3,1.05,Technology,IT Services,2399.21,2082.17,0.8,61.79,462553746
26-11-2024 00:00,TCS,3070.5,3088.67,3009.92,3034.7,3030.43,3647480,130515000000,33.88,97.24,3.88,Technology,IT Services,3245.29,2879.84,1.13,59.83,75690680
27-11-2024 00:00,TCS,3445.88,3449.4,3411.73,3430.67,3427.66,3887415,24138462378,40.82,100.71,2.43,Technology,IT Services,3634.11,3249.6,0.91,22.5,25212574
28-11-2024 00:00,TCS,2712.13,2722.25,2683.64,2707.17,2705.65,145712,107746000000,58.18,65.01,1.12,Technology,IT Services,2833.56,2587.74,1.19,55.95,306527960
29-11-2024 00:00,TCS,1520.41,1549.58,1502.45,1545.29,1546.49,2596641,87992472904,32.42,27.3,0.98,Technology,IT Services,1578.59,1337.13,0.61,62.67,162560141
30-11-2024 00:00,TCS,1532.61,1568.48,1520.19,1547.72,1548.17,4628268,54306842981,33.29,75.9,0.83,Technology,IT Services,1690.33,1408.78,0.66,33.39,202880734
01-12-2024 00:00,TCS,2607.78,2626.06,2579.04,2619.87,2616.13,2322494,121197000000,15.74,134.78,3.89,Technology,IT Services,2783.96,2504.73,0.69,39.13,460423050
02-12-2024 00:00,TCS,911.84,923.6,880.85,897.08,894.98,1764092,174395000000,64.88,156.7,1.14,Technology,IT Services,951.33,745.84,0.98,64.82,219431816
03-12-2024 00:00,TCS,475.61,536.62,457.46,509.75,507.14,4630801,199782000000,15.46,106.62,2.63,Technology,IT Services,579.42,311.09,1.33,52.78,90468710
04-12-2024 00:00,TCS,1305.72,1311.85,1296.24,1302.85,1299.99,587707,121945000000,48.89,118.38,2.26,Technology,IT Services,1324.19,1180.21,1.4,80.06,448573646
05-12-2024 00:00,TCS,1076.61,1139.75,1057.84,1124.52,1123.63,192091,81536468992,34.79,40.92,2.9,Technology,IT Services,1262.54,1037.08,0.82,43.97,23957875
06-12-2024 00:00,TCS,1107.45,1133.44,1090.3,1120.86,1122.9,993150,45816212943,34.34,58.18,4.39,Technology,IT Services,1311.92,1048.02,1.12,38.67,421554672
07-12-2024 00:00,TCS,894.27,894.81,851.35,856.9,854.07,635827,52162121790,50.77,33.22,4.34,Technology,IT Services,1032.24,787.14,1.29,88.94,320762402
08-12-2024 00:00,TCS,243.12,284.52,241.33,260.74,259.41,1032196,96411540652,14.03,50.61,2.26,Technology,IT Services,481.11,177.63,0.86,83.78,78867982
09-12-2024 00:00,TCS,160.77,162.84,125.15,143.28,142.19,2149736,74088262555,45.62,45.75,0.08,Technology,IT Services,184.82,-12.8,0.97,22.03,208459341
10-12-2024 00:00,TCS,3458.26,3491.12,3435.35,3476.89,3481.65,4040063,182849000000,56.32,104.37,2.13,Technology,IT Services,3672.69,3421.86,1.07,73.95,396639751
11-12-2024 00:00,TCS,1554.43,1571.25,1495.69,1511.39,1515.94,521743,74290798063,59.69,112.98,3.03,Technology,IT Services,1735.92,1342.11,0.72,27.72,130819267
12-12-2024 00:00,TCS,1406.71,1425.56,1367.4,1374.2,1377.2,1663482,75315473638,20.23,189.04,2.79,Technology,IT Services,1495.27,1306.98,0.62,21.92,39545401
13-12-2024 00:00,TCS,2410.8,2467.03,2390.8,2446.37,2443.79,1730872,77323367974,63.85,39.92,3.26,Technology,IT Services,2662,2321.9,0.74,39.16,253518505
14-12-2024 00:00,TCS,842.06,849.66,812.38,814.78,810.46,1625068,167487000000,49.37,128.69,0.77,Technology,IT Services,914.37,702.08,1.16,38.85,147794625
15-12-2024 00:00,TCS,3329.87,3363.87,3316.61,3363.57,3361.74,4714228,130507000000,62.91,163.63,3.23,Technology,IT Services,3542.84,3265.58,0.67,77.35,469396973
16-12-2024 00:00,TCS,2773.57,2795.27,2746.6,2751.5,2749.17,2264452,123220000000,39.12,112.49,0.91,Technology,IT Services,2972.61,2568.55,0.77,69.75,205348391
17-12-2024 00:00,TCS,404,434.36,398.47,418.29,418.35,4685711,67494461454,42.52,51.75,3.75,Technology,IT Services,588.31,372.25,0.9,88.71,36370006
18-12-2024 00:00,TCS,1519.77,1564.27,1513.7,1539.19,1541.97,4234777,163763000000,65.14,53.25,1.7,Technology,IT Services,1681.33,1419.27,0.67,69.81,5504122
19-12-2024 00:00,TCS,3089,3114.91,3077.4,3090.27,3093.85,3437013,8634408410,63.99,8.81,3.55,Technology,IT Services,3147.71,2906.01,0.77,49.28,429689001
20-12-2024 00:00,TCS,3312.09,3337.39,3291.09,3292.62,3296.07,4074532,174289000000,36.89,61.78,0.24,Technology,IT Services,3448.46,3164.08,1.42,68.92,27351000
21-12-2024 00:00,TCS,1689.17,1703.72,1648.5,1660.43,1659.03,3344699,103037000000,26.46,149.18,2.04,Technology,IT Services,1781.51,1582.96,0.62,89.96,431244177
22-12-2024 00:00,TCS,2185.6,2195.61,2123.57,2138.92,2140.79,3183562,80251796738,33.59,10.46,3.53,Technology,IT Services,2356.13,2033.63,1.19,69.71,486382958
23-12-2024 00:00,TCS,667.92,691.67,633.81,648.31,646.44,2235896,99936288863,33.27,44.64,1.13,Technology,IT Services,845.71,489.54,0.95,73.32,305346692
24-12-2024 00:00,TCS,3469.97,3498.83,3458.49,3485.29,3480.9,4672530,133816000000,27.21,141.54,3.98,Technology,IT Services,3681.85,3263.57,1.21,85.69,30916213
25-12-2024 00:00,TCS,887.68,937.01,862.51,931.51,933.53,2516738,3540319877,26.11,156.75,3.15,Technology,IT Services,949.83,682.81,1.13,27.96,167966796
26-12-2024 00:00,TCS,3305.29,3368.06,3300.93,3342.41,3337.51,2807430,174439000000,61.66,91.61,2.94,Technology,IT Services,3531.79,3225.87,0.8,69.33,4936529
27-12-2024 00:00,TCS,2308.8,2361.89,2293.63,2335.41,2334.5,2056678,89901165537,14.19,139.92,1.77,Technology,IT Services,2550.2,2093.97,1.36,79.56,3460191
28-12-2024 00:00,TCS,2166.31,2209.14,2164.45,2195.15,2193.44,2432127,69250337420,50.66,78.2,2.41,Technology,IT Services,2369.11,2153.78,1.04,86.81,385551742
29-12-2024 00:00,TCS,1843.14,1861.91,1841.01,1859.64,1861.57,2725090,28510867561,20.37,32.82,2.99,Technology,IT Services,1896.65,1825.76,1.34,34.77,319117345
30-12-2024 00:00,TCS,884.28,895.91,843.09,860.31,862.97,2026252,88453609497,30.67,80.23,2.36,Technology,IT Services,921.35,676.56,0.97,55.28,228775116
31-12-2024 00:00,TCS,700.2,765.03,683.22,740.92,738.96,2174278,99768231486,13.69,116.41,3.49,Technology,IT Services,778.99,635.32,1.49,67.64,424332926
01-01-2022 00:00,INFY,1472.49,1498.9,1468.6,1481.74,1482.81,285070,123836000000,14.85,22.62,2.03,Technology,IT Services,1604.18,1359.53,0.84,39.49,471709424
02-01-2022 00:00,INFY,2523.05,2544.18,2522.99,2540.28,2537.14,3485191,129980000000,21.79,11.05,4.48,Technology,IT Services,2649.66,2495.68,1.36,36.92,302371781
03-01-2022 00:00,INFY,3220.51,3245.73,3146.28,3174.23,3176.18,4248731,182210000000,68.72,177.96,0,Technology,IT Services,3431.18,3025.59,1,47.53,219999297
04-01-2022 00:00,INFY,2366.97,2426.11,2350.32,2402.5,2398.21,2641899,82665296702,60.84,20.06,1.76,Technology,IT Services,2491.19,2167.01,0.84,26.11,477728172
05-01-2022 00:00,INFY,1703.38,1763.7,1675.57,1744.01,1741.86,4942484,107981000000,64.72,159.79,0.57,Technology,IT Services,1836.8,1635.7,0.61,66.84,388764046
06-01-2022 00:00,INFY,2749.3,2798.34,2739.29,2784.35,2786.03,2512712,54374809429,18.53,149.66,4.42,Technology,IT Services,2933.05,2668.24,1.38,77.56,317667876
07-01-2022 00:00,INFY,2279.3,2340.69,2269.47,2311.76,2309.86,3494311,58024847805,22.68,120.18,4.64,Technology,IT Services,2499.87,2176.03,1.08,66.46,368660639
08-01-2022 00:00,INFY,306.08,356.95,294.06,330.58,326.08,3145023,10160722531,46.32,76.21,1.28,Technology,IT Services,499.82,231.8,1.48,49.48,45536731
09-01-2022 00:00,INFY,425.26,457.93,404.08,438.6,441.92,2345456,57927719517,40.1,183.2,1.84,Technology,IT Services,617.79,214.76,1.24,40.23,113569911
10-01-2022 00:00,INFY,228.92,257.93,211.95,246.78,244.88,3962525,13701909229,27.91,174.35,4.92,Technology,IT Services,377.2,130.22,0.67,48.66,157350546
11-01-2022 00:00,INFY,1653.18,1702.36,1625.42,1683.82,1679.45,1830404,192819000000,63.03,85.82,2.83,Technology,IT Services,1876.3,1490.39,1.13,49.67,86281861
12-01-2022 00:00,INFY,2907.9,2941.41,2907.14,2924.15,2919.9,4491432,125228000000,64.08,47.11,2.49,Technology,IT Services,3055.93,2854.6,0.62,66.62,158465584
13-01-2022 00:00,INFY,1164.48,1176.31,1126,1147.25,1144.77,4543640,35456563676,27.5,55.24,2.5,Technology,IT Services,1229.88,1074.26,1.1,84.96,9402328
14-01-2022 00:00,INFY,1406.14,1415.34,1383.83,1393.74,1390.52,1000441,24236505604,19.35,44.84,3.48,Technology,IT Services,1528.26,1340.42,0.92,24.94,428070974
15-01-2022 00:00,INFY,3192.22,3244.14,3186.81,3231.93,3234.67,585679,74654401475,18.95,108.71,4.77,Technology,IT Services,3389.6,3094.2,1.18,86.73,138566523
